wkt,Parcel Type.ID
"POLYGON((-81.38488743 43.25354653, -81.3973471 43.25223438, -81.39699041 43.2504519, -81.39663374 43.24866943, -81.38418965 43.24992702, -81.38488743 43.25354653))",PIN.097050065
"POLYGON((-81.3276149 43.2224195, -81.31518647 43.22377794, -81.31593731 43.22746741, -81.328309 43.22607738, -81.3276149 43.2224195))",PIN.097070018
"POLYGON((-81.31518647 43.22377794, -81.31262913 43.22406123, -81.31005054 43.22434681, -81.3075677 43.22462173, -81.30510994 43.22489382, -81.30512753 43.22498481, -81.30518005 43.22525646, -81.30296188 43.22550197, -81.30341499 43.22784597, -81.30359518 43.22877813, -81.30391016 43.2304074, -81.3039201 43.23045884, -81.30395516 43.23059744, -81.31630416 43.22926985, -81.31593731 43.22746741, -81.31518647 43.22377794))",PIN.097070026
"POLYGON((-81.68135682 43.38187538, -81.67942094 43.38208499, -81.67882911 43.38215154, -81.67368729 43.3827132, -81.67164055 43.38295035, -81.67057611 43.38306392, -81.670767 43.38399691, -81.66888056 43.38419816, -81.66905639 43.38505765, -81.69104206 43.38267146, -81.69107516 43.38241198, -81.69127915 43.38081281, -81.68743565 43.3812177, -81.68135682 43.38187538))",PIN.412290449
"POLYGON((-81.64367578 43.34603905, -81.644197 43.34598487, -81.6440379 43.34516975, -81.6435167 43.34522392, -81.64367578 43.34603905))",PIN.412310043
"POLYGON((-81.66095646 43.34564123, -81.66197144 43.35060173, -81.66820377 43.34992401, -81.66783866 43.34813425, -81.66759081 43.34691108, -81.66729018 43.34537307, -81.66723846 43.34515726, -81.66673795 43.34278338, -81.66050934 43.34345573, -81.66070512 43.34441272, -81.66210785 43.34425985, -81.66235922 43.34548836, -81.66095646 43.34564123))",PIN.412310138
"POLYGON((-81.56723641 43.36035693, -81.57346541 43.35975328, -81.57290371 43.35705938, -81.57216615 43.35342525, -81.57197388 43.35252492, -81.57163978 43.35255907, -81.56574057 43.35316188, -81.56723641 43.36035693))",PIN.412330033
"POLYGON((-81.56304529 43.35343504, -81.56316045 43.35404015, -81.5624605 43.35411107, -81.56234535 43.35350596, -81.55952327 43.35379186, -81.56100729 43.36096024, -81.56723641 43.36035693, -81.56574057 43.35316188, -81.56315339 43.35342408, -81.56304529 43.35343504))",PIN.412330067
"POLYGON((-81.63210145 43.33651437, -81.63302021 43.33641714, -81.63287551 43.33575889, -81.63195676 43.33585612, -81.63210145 43.33651437))",PIN.412470098
"POLYGON((-81.65973528 43.33959462, -81.66047951 43.33951577, -81.66020751 43.33815795, -81.6594633 43.3382368, -81.65973528 43.33959462))",PIN.412480011
"POLYGON((-81.64007493 43.33789943, -81.64113964 43.34307827, -81.64125196 43.3436574, -81.64141908 43.34451909, -81.64228317 43.34443772, -81.64240432 43.34506232, -81.64350049 43.34494838, -81.64405893 43.34489033, -81.64776414 43.34450508, -81.64936793 43.34433829, -81.64943646 43.34433116, -81.65398566 43.34385792, -81.65703511 43.34354059, -81.65668154 43.34180595, -81.65766803 43.34170328, -81.65802163 43.34343792, -81.66020875 43.34321025, -81.65912706 43.33781035, -81.65280545 43.33846914, -81.6524109 43.33663784, -81.65235412 43.33664379, -81.64788133 43.33713745, -81.64634025 43.33722721, -81.64007493 43.33789943))",PIN.412480112
"POLYGON((-81.65703511 43.34354059, -81.65802163 43.34343792, -81.65766803 43.34170328, -81.65668154 43.34180595, -81.65703511 43.34354059))",PIN.412480013
"POLYGON((-81.63345177 43.33664345, -81.63475402 43.33650464, -81.63438351 43.33481937, -81.63308033 43.33495828, -81.63345177 43.33664345))",PIN.412480019
"POLYGON((-81.63205916 43.33031922, -81.63280145 43.33023168, -81.63269353 43.32974399, -81.63195124 43.32983153, -81.63205916 43.33031922))",PIN.412480021
"POLYGON((-81.66045436 43.34318421, -81.66670017 43.34251001, -81.67293052 43.34183713, -81.67212904 43.33776292, -81.67191766 43.33649453, -81.67151055 43.33459856, -81.6694687 43.33478902, -81.6652427 43.3352639, -81.65900905 43.33596889, -81.6594633 43.3382368, -81.66020751 43.33815795, -81.66047951 43.33951577, -81.65973528 43.33959462, -81.66009908 43.34141072, -81.66188185 43.34122182, -81.66200997 43.34186126, -81.66022718 43.34205016, -81.66045436 43.34318421, -81.66045436 43.34318421, -81.66670017 43.34251001, -81.67293052 43.34183713, -81.67212904 43.33776292, -81.67191766 43.33649453, -81.67151055 43.33459856, -81.6694687 43.33478902, -81.6652427 43.3352639, -81.65900905 43.33596889, -81.6594633 43.3382368, -81.66020751 43.33815795, -81.66047951 43.33951577, -81.65973528 43.33959462, -81.66009908 43.34141072, -81.66188185 43.34122182, -81.66200997 43.34186126, -81.66022718 43.34205016, -81.66045436 43.34318421))",PIN.412480100
"POLYGON((-81.66934088 43.38644828, -81.66942309 43.38685014, -81.66978983 43.38864263, -81.68368783 43.38716509, -81.68771995 43.38670871, -81.69056784 43.38638874, -81.69060978 43.38606004, -81.69080496 43.3845301, -81.69104206 43.38267146, -81.66905639 43.38505765, -81.66934088 43.38644828))",PIN.412290380
"POLYGON((-81.73513945 43.33810675, -81.73554623 43.3376131, -81.73421471 43.33702852, -81.73380792 43.33752217, -81.73513945 43.33810675))",PIN.412300047
"POLYGON((-81.72196675 43.33698954, -81.72646034 43.33894353, -81.73234114 43.34150237, -81.73513945 43.33810675, -81.73380792 43.33752217, -81.73421471 43.33702852, -81.73554623 43.3376131, -81.73710692 43.33571903, -81.73688424 43.33545431, -81.72196675 43.33698954))",PIN.412300048
"POLYGON((-81.62832359 43.34385588, -81.63332724 43.34333304, -81.63329205 43.34317283, -81.63321069 43.34280241, -81.6338021 43.3427271, -81.63379634 43.34270227, -81.63371428 43.3423485, -81.6336726 43.34216878, -81.63362489 43.3419631, -81.63357782 43.34176013, -81.63353356 43.34156935, -81.63348931 43.34137856, -81.63364639 43.34136059, -81.63354711 43.34089816, -81.63398272 43.34084835, -81.63394453 43.34067043, -81.63320155 43.3407554, -81.63314334 43.34048426, -81.63308514 43.34021312, -81.63382811 43.34012815, -81.6335607 43.33888247, -81.63086576 43.33915053, -81.63081362 43.33888068, -81.6299387 43.33897555, -81.6273385 43.33925097, -81.62783029 43.3414814, -81.62832359 43.34385588))",PIN.412470065
"POLYGON((-81.6202746 43.33619587, -81.62025534 43.33612558, -81.61663957 43.33651774, -81.6093447 43.33733123, -81.60779138 43.3374951, -81.60855904 43.34114149, -81.61171104 43.34079435, -81.61423745 43.34052868, -81.61481248 43.34046405, -81.6166774 43.34025442, -81.61858741 43.340037, -81.62106451 43.33978046, -81.62109047 43.33990638, -81.62339484 43.33965072, -81.6273385 43.33925097, -81.6299387 43.33897555, -81.63081362 43.33888068, -81.6334993 43.33859648, -81.63302021 43.33641714, -81.63210145 43.33651437, -81.63195676 43.33585612, -81.63287551 43.33575889, -81.63270154 43.33496746, -81.6202746 43.33619587))",PIN.412470099
"POLYGON((-81.67293052 43.34183713, -81.67918398 43.3411614, -81.6854196 43.34048724, -81.68539826 43.34038528, -81.68390792 43.33326492, -81.68302185 43.33334021, -81.68108762 43.33355884, -81.67770935 43.3339457, -81.67768734 43.33394822, -81.67598713 43.33413838, -81.67348603 43.33441426, -81.67151055 43.33459856, -81.67191766 43.33649453, -81.67212904 43.33776292, -81.67293052 43.34183713))",PIN.412480003
"POLYGON((-81.67308406 43.32705992, -81.67388484 43.32697416, -81.67435281 43.32690837, -81.67820846 43.32646236, -81.68238476 43.32598593, -81.68162331 43.32234639, -81.67226811 43.32335536, -81.67308406 43.32705992))",PIN.412480007
"POLYGON((-81.64634025 43.33722721, -81.64788133 43.33713745, -81.65235412 43.33664379, -81.6524109 43.33663784, -81.65280545 43.33846914, -81.65912706 43.33781035, -81.65876238 43.33598957, -81.65875867 43.33597219, -81.65817972 43.33326015, -81.65494884 43.33358543, -81.65481326 43.33359521, -81.65183161 43.3339274, -81.64573222 43.3345653, -81.64592613 43.33540163, -81.64593308 43.33543227, -81.6459331 43.33543236, -81.64634025 43.33722721))",PIN.412480015
"POLYGON((-81.63768806 43.32701058, -81.63165608 43.32763727, -81.63149994 43.32779198, -81.63195124 43.32983153, -81.63269353 43.32974399, -81.63280145 43.33023168, -81.63205916 43.33031922, -81.63227416 43.3312908, -81.63308033 43.33495828, -81.63438351 43.33481937, -81.63475402 43.33650464, -81.63345177 43.33664345, -81.63348162 43.33677888, -81.63828208 43.33626762, -81.6459331 43.33543236, -81.64593308 43.33543227, -81.64573222 43.3345653, -81.65183161 43.3339274, -81.65481326 43.33359521, -81.65494884 43.33358543, -81.65817972 43.33326015, -81.65798228 43.33233523, -81.65759596 43.33052533, -81.65645897 43.33063229, -81.65185108 43.33113589, -81.65038474 43.3312793, -81.64511135 43.33184944, -81.64509348 43.33176904, -81.64469716 43.32998424, -81.64465802 43.32980796, -81.64459292 43.32948416, -81.64423024 43.32784738, -81.6441512 43.32737058, -81.64392035 43.32636273, -81.63768806 43.32701058))",PIN.412480020
"POLYGON((-81.65900905 43.33596889, -81.6652427 43.3352639, -81.6694687 43.33478902, -81.67151055 43.33459856, -81.67072977 43.33096207, -81.67053459 43.33005293, -81.67033941 43.32914381, -81.66852041 43.3293108, -81.66328428 43.32987255, -81.66064831 43.33021197, -81.65784215 43.33050209, -81.65823111 43.33232436, -81.65900777 43.33596252, -81.65900905 43.33596889))",PIN.412480023
"POLYGON((-81.64008598 43.34530327, -81.64141898 43.34516474, -81.6412888 43.34449355, -81.63996295 43.34463135, -81.64002871 43.34499046, -81.64008598 43.34530327))",PIN.412480026
"POLYGON((-81.64009515 43.34534945, -81.64008598 43.34530327, -81.64002871 43.34499046, -81.63968061 43.34502663, -81.63973801 43.34534015, -81.63974635 43.34538569, -81.64009515 43.34534945))",PIN.412480027
"POLYGON((-81.63953627 43.34450919, -81.64125714 43.34433034, -81.64111801 43.34361295, -81.63939715 43.34379179, -81.63953627 43.34450919))",PIN.412480030
"POLYGON((-81.63857553 43.34460902, -81.63931266 43.34453243, -81.63924311 43.34417373, -81.63917356 43.34381503, -81.63843643 43.34389162, -81.63850598 43.34425032, -81.63857553 43.34460902))",PIN.412480035
"POLYGON((-81.66022718 43.34205016, -81.66200997 43.34186126, -81.66188185 43.34122182, -81.66009908 43.34141072, -81.66022718 43.34205016))",PIN.412480099
"POLYGON((-81.63387441 43.3385608, -81.63503362 43.33843724, -81.63492587 43.33794847, -81.63376666 43.33807204, -81.63387441 43.3385608))",PIN.412480103
"POLYGON((-81.63791337 43.34377948, -81.63914191 43.34365182, -81.63907236 43.34329312, -81.63929595 43.34326989, -81.6393655 43.34362858, -81.64108635 43.34344974, -81.64101679 43.34309104, -81.64113964 43.34307827, -81.64007493 43.33789943, -81.64634025 43.33722721, -81.6459331 43.33543236, -81.63828208 43.33626762, -81.63348162 43.33677888, -81.63376666 43.33807204, -81.63492587 43.33794847, -81.63503362 43.33843724, -81.63387441 43.3385608, -81.63428788 43.34049689, -81.63545064 43.3403639, -81.63557755 43.34095499, -81.63580864 43.34092855, -81.63597049 43.34158232, -81.63602935 43.34182005, -81.63614147 43.34227289, -81.63464508 43.34246197, -81.634833 43.34333726, -81.63679156 43.34302864, -81.63688278 43.34349919, -81.63700436 43.34348723, -81.6373719 43.34345105, -81.63761692 43.34342693, -81.63784074 43.3434049, -81.63791337 43.34377948))",PIN.412480105
"POLYGON((-81.65764665 43.32958618, -81.65938053 43.32942415, -81.65918705 43.3285178, -81.6574532 43.32867983, -81.65764665 43.32958618))",PIN.412480106
"POLYGON((-81.66328428 43.32987255, -81.66852041 43.3293108, -81.67033941 43.32914381, -81.67030536 43.3289852, -81.66998276 43.32769043, -81.66992599 43.32742029, -81.66990718 43.32733075, -81.66914962 43.32369152, -81.65667953 43.32505475, -81.6574532 43.32867983, -81.65918705 43.3285178, -81.65938053 43.32942415, -81.65764665 43.32958618, -81.65784215 43.33050209, -81.66064831 43.33021197, -81.66328428 43.32987255))",PIN.412480107
"POLYGON((-81.64228317 43.34443772, -81.64141908 43.34451909, -81.64154183 43.34515197, -81.64154539 43.34517101, -81.64240845 43.3450813, -81.64240432 43.34506232, -81.64228317 43.34443772))",PIN.412480111
"POLYGON((-81.64391169 43.26617815, -81.64511804 43.26603485, -81.64893331 43.26560807, -81.65020085 43.26545679, -81.65657727 43.26474594, -81.65619594 43.26295932, -81.6532579 43.26326926, -81.65238419 43.2633733, -81.6504766 43.26358226, -81.65026734 43.26360146, -81.6464399 43.26402836, -81.643511 43.26435492, -81.64391169 43.26617815))",PIN.412530030
"POLYGON((-81.65033228 43.295605, -81.65176554 43.29545127, -81.65459758 43.29513795, -81.65942433 43.29460597, -81.6603107 43.2944928, -81.66285142 43.29420861, -81.66265203 43.29327264, -81.66249619 43.29254418, -81.66247096 43.29242378, -81.65616627 43.29312994, -81.65555062 43.2931965, -81.64994417 43.2938168, -81.65033228 43.295605))",PIN.412540050
"POLYGON((-81.75586634 43.31155321, -81.75592664 43.31119132, -81.75555705 43.31115134, -81.75550519 43.31146249, -81.75586634 43.31155321))",PIN.434440356
"POLYGON((-81.76167356 43.29924805, -81.7616821 43.29926523, -81.7617328 43.29937293, -81.761783 43.29944463, -81.76184287 43.29950479, -81.76296204 43.29933717, -81.76284591 43.29914269, -81.76167356 43.29924805))",PIN.434440387
"POLYGON((-81.75894162 43.30600076, -81.75896869 43.30578562, -81.75851241 43.30575201, -81.7584831 43.30598066, -81.75894162 43.30600076))",PIN.434440434
"POLYGON((-81.75501758 43.30744242, -81.75475883 43.30741322, -81.75473193 43.30761852, -81.75508482 43.30765833, -81.75520619 43.30767495, -81.75522453 43.30767111, -81.75523791 43.30766771, -81.75522288 43.30762593, -81.75518784 43.30755683, -81.75516587 43.30743814, -81.7550549 43.30744663, -81.75501758 43.30744242))",PIN.434440753
"POLYGON((-81.76739721 43.30488069, -81.76782157 43.30509466, -81.76802998 43.30486833, -81.76823971 43.30464057, -81.76844966 43.30441257, -81.76773075 43.30457449, -81.76773875 43.304601, -81.76773967 43.30462814, -81.76773346 43.3046549, -81.76772035 43.30468031, -81.76770084 43.30470341, -81.76767669 43.30472267, -81.76764811 43.30473835, -81.76761607 43.30474993, -81.76758166 43.304757, -81.76754605 43.30475933, -81.76751047 43.30475683, -81.76739721 43.30488069))",PIN.434450326
"POLYGON((-81.77520049 43.28401621, -81.77522052 43.28398748, -81.77544784 43.28372921, -81.77484437 43.28345581, -81.77482152 43.28348165, -81.77459202 43.28374095, -81.77520049 43.28401621))",PIN.434490096
"POLYGON((-81.12343086 44.15679304, -81.12592502 44.15642066, -81.12840574 44.15605023, -81.13093442 44.15567258, -81.133287 44.15532117, -81.1308093 44.1463827, -81.12847534 44.14673564, -81.12845822 44.14673823, -81.12601152 44.14710816, -81.12362976 44.14746622, -81.12345144 44.14749302, -81.12106371 44.1478519, -81.12343086 44.15679304))",PIN.331950005
"POLYGON((-81.11868742 44.13949743, -81.11823894 44.13956169, -81.1181133 44.13910695, -81.11607427 44.13941235, -81.11358903 44.13978454, -81.11614277 44.14859137, -81.11851708 44.14823462, -81.11855462 44.14822897, -81.12099872 44.14786167, -81.11868742 44.13949743))",PIN.331950189
"POLYGON((-81.12734806 44.13653938, -81.12720345 44.1360005, -81.12708127 44.13554516, -81.12698005 44.13516794, -81.12690052 44.13487156, -81.12675881 44.13434346, -81.12666917 44.13400936, -81.12657807 44.13366986, -81.12628895 44.13259254, -81.12699847 44.1324914, -81.12630571 44.12997004, -81.12428995 44.13026676, -81.12385133 44.13033131, -81.12534531 44.13552594, -81.1257042 44.13677366, -81.1261147 44.13671516, -81.12726073 44.13655183, -81.1272981 44.1365465, -81.12734806 44.13653938))",PIN.331950403
"POLYGON((-81.13599157 44.16447628, -81.1385455 44.16411833, -81.14088051 44.16379101, -81.1410359 44.16376923, -81.1436003 44.16340969, -81.14112186 44.15443116, -81.1386297 44.15477222, -81.13613751 44.15511322, -81.13370894 44.15544547, -81.13554055 44.16238816, -81.13599157 44.16447628))",PIN.331960018
"POLYGON((-81.14852448 44.16271913, -81.15080389 44.16239939, -81.15105874 44.16236364, -81.15354073 44.16201542, -81.15176959 44.15566728, -81.15161383 44.15510893, -81.15104575 44.15307247, -81.14855779 44.15341318, -81.14607549 44.15375307, -81.14852448 44.16271913))",PIN.331960021
"POLYGON((-81.12858142 44.12797349, -81.1310572 44.12765563, -81.13122426 44.12763253, -81.13361902 44.12730132, -81.13156175 44.11974911, -81.13096252 44.11982942, -81.13084522 44.11939873, -81.13058853 44.11845621, -81.1286992 44.1187094, -81.12621064 44.11904284, -81.12858142 44.12797349))",PIN.332050506
"POLYGON((-81.08076865 44.09549773, -81.08571215 44.09479995, -81.08323145 44.08599696, -81.07825253 44.08669753, -81.08076865 44.09549773))",PIN.332080074
"POLYGON((-81.08825554 44.08505772, -81.09057025 44.0847318, -81.09058267 44.08477758, -81.09335414 44.08438728, -81.09078117 44.07533371, -81.08661623 44.07593322, -81.08571384 44.07606309, -81.08825554 44.08505772))",PIN.332080083
"POLYGON((-81.11871197 44.09014038, -81.12107393 44.08980188, -81.12116788 44.08978842, -81.12610488 44.08908073, -81.12613226 44.0890768, -81.12368767 44.08018507, -81.11873792 44.08094722, -81.11715416 44.08118515, -81.11716146 44.08121209, -81.11735412 44.08192377, -81.11769522 44.08318368, -81.11684613 44.08331958, -81.11871197 44.09014038))",PIN.332110197
"POLYGON((-81.54450231 43.62579242, -81.54450009 43.62566599, -81.54449992 43.62553716, -81.54450085 43.6253948, -81.54387754 43.62539636, -81.5435309 43.62578849, -81.54450231 43.62579242))",PIN.411630256
"POLYGON((-81.52917383 43.61315101, -81.52943515 43.61283297, -81.5292413 43.61274862, -81.52897772 43.6130694, -81.52917383 43.61315101))",PIN.411640046
